dataset_id,folder,state,tax_year,level,filing_status,primary_name,spouse_name,dependents,total_income,agi,taxable_income,total_tax,refund,amount_owed,state_tax,effective_rate,obbba_total,medicare_surtax,is_tipped,has_car_loan,is_senior
DS_0648,Dataset_0648_FL_2024_L1,FL,2024,1,single,Jaime Dawson,N/A,0,43600.0,43600.0,29000.0,3248.0,1984.0,0.0,0.0,7.45,0,0.0,False,False,False
DS_0649,Dataset_0649_TX_2025_L3,TX,2025,3,single,Angela Boyd,N/A,0,157871.87,144040.34,122292.34,26434.61,0.0,6631.61,0.0,18.35,11712.81,0.0,False,True,False
DS_0650,Dataset_0650_TX_2025_L1,TX,2025,1,single,Evan Woods,N/A,0,77800.0,71968.0,54218.0,6841.96,2494.04,0.0,0.0,9.51,5832.0,0.0,False,False,True
DS_0651,Dataset_0651_NY_2021_L1,NY,2021,1,single,Peter Jordan,N/A,0,48900.0,48900.0,36350.0,4163.0,1705.0,0.0,2084.5,8.51,0,0.0,False,False,False
DS_0652,Dataset_0652_CA_2025_L2,CA,2025,2,mfj,Jonathan Mejia,Lori Mejia,3,113060.41,109504.42,67937.42,8187.46,0.0,783.46,3039.01,7.48,0,0.0,False,False,False
DS_0653,Dataset_0653_FL_2025_L3,FL,2025,3,hoh,Tyler Lutz,N/A,1,206980.02,206550.27,177265.27,32623.89,5938.11,0.0,0.0,15.79,0.0,12.74,False,False,False
DS_0654,Dataset_0654_CA_2020_L2,CA,2020,2,mfj,Cameron Rivera,Jill Rivera,1,74322.97,71264.21,37805.21,8259.16,0.0,5851.16,1051.41,11.59,0,0.0,False,False,False
DS_0655,Dataset_0655_IL_2025_L1,IL,2025,1,mfj,Kevin Martinez,Steven Martinez,1,74930.46,68518.09,37018.09,1765.17,7210.83,0.0,3319.25,2.58,6412.37,0.0,False,True,False
DS_0656,Dataset_0656_IL_2023_L3,IL,2023,3,hoh,Devin Hernandez,N/A,1,206886.52,204066.34,168647.34,36109.73,0.0,15229.73,9841.41,17.7,0,0.0,False,False,False
DS_0657,Dataset_0657_FL_2025_L1,FL,2025,1,single,Pamela Williams,N/A,0,47905.66,35405.66,19655.66,2120.18,3628.82,0.0,0.0,5.99,12500,0.0,False,False,False
DS_0658,Dataset_0658_IL_2022_L3,IL,2022,3,mfj,Heather Miller,Allison Miller,0,338008.64,336942.9,295124.9,61332.67,0.0,20644.67,16418.8,18.2,0,700.2,False,False,False
DS_0659,Dataset_0659_CA_2021_L2,CA,2021,2,single,Courtney Harrington,N/A,3,136192.25,133666.59,113966.59,19724.29,0.0,3900.29,8434.42,14.76,0,0.0,False,False,False
DS_0660,Dataset_0660_FL_2024_L1,FL,2024,1,single,Sonia Ortiz,N/A,0,67800.0,67800.0,53200.0,6757.0,1379.0,0.0,0.0,9.97,0,0.0,False,False,False
DS_0661,Dataset_0661_FL_2025_L3,FL,2025,3,hoh,Cole Nielsen,N/A,1,286609.4,285393.53,241608.53,55773.84,0.0,13027.84,0.0,19.54,0.0,703.38,False,False,True
DS_0662,Dataset_0662_FL_2021_L3,FL,2021,3,single,Jeremy Adams,N/A,2,151252.54,146689.88,121183.88,29780.46,0.0,16468.46,0.0,20.3,0,0.0,False,False,False
DS_0663,Dataset_0663_IL_2025_L3,IL,2025,3,hoh,Erica Lee,N/A,1,163693.74,156182.24,125563.24,23984.57,0.0,3630.57,7720.67,15.36,5040.8,0.0,False,False,False
DS_0664,Dataset_0664_CA_2022_L3,CA,2022,3,single,Allison Lopez,N/A,0,248628.49,247478.01,217345.01,52489.6,0.0,17025.6,19139.69,21.21,0,364.89,False,False,False
DS_0665,Dataset_0665_TX_2023_L2,TX,2023,2,hoh,Michelle Curry,N/A,1,109963.59,107207.62,78605.62,14506.18,0.0,6250.18,0.0,13.53,0,0.0,False,False,False
DS_0666,Dataset_0666_FL_2023_L2,FL,2023,2,mfj,Kenneth Ortiz,Michaela Ortiz,1,123106.75,121558.64,89475.64,11395.85,4460.15,0.0,0.0,9.37,0,0.0,False,False,False
DS_0667,Dataset_0667_NY_2025_L1,NY,2025,1,single,Albert Thompson,N/A,0,78400.0,78400.0,62650.0,8697.0,711.0,0.0,3707.0,11.09,0,0.0,False,False,False
DS_0668,Dataset_0668_TX_2023_L1,TX,2023,1,single,Randy Stewart,N/A,0,37990.12,37990.12,24140.12,2676.81,331.19,0.0,0.0,7.05,0,0.0,False,False,False
DS_0669,Dataset_0669_CA_2023_L2,CA,2023,2,mfj,Shelly Hill,Monica Hill,3,175069.62,172023.58,134017.58,20190.95,0.0,5526.95,8099.08,11.74,0,0.0,False,False,False
DS_0670,Dataset_0670_CA_2024_L1,CA,2024,1,single,Meghan Barry,N/A,1,34000.0,34000.0,19400.0,96.0,2624.0,0.0,0,0.28,0,0.0,False,False,False
DS_0671,Dataset_0671_NY_2023_L2,NY,2023,2,mfj,John Eaton,Julie Eaton,2,196253.95,195006.9,158404.9,23958.18,0.0,2590.18,9597.16,12.29,0,0.0,False,False,False
DS_0672,Dataset_0672_TX_2023_L1,TX,2023,1,mfj,Deborah Park,Roy Park,0,43384.52,43384.52,15684.52,1568.45,3603.55,0.0,0.0,3.62,0,0.0,False,False,False
DS_0673,Dataset_0673_FL_2023_L3,FL,2023,3,single,Kathleen Graves,N/A,2,215093.08,210840.96,177097.96,40952.37,0.0,22856.37,0.0,19.42,0,44.61,False,False,False
DS_0674,Dataset_0674_IL_2021_L2,IL,2021,2,mfj,Kevin Wilson,Billy Wilson,3,74705.64,71953.42,39062.42,5504.45,0.0,2824.45,2912.01,7.65,0,0.0,False,False,False
DS_0675,Dataset_0675_CA_2020_L1,CA,2020,1,single,Amy Johnson,N/A,0,49000.0,49000.0,36600.0,4194.5,1685.5,0.0,1161.98,8.56,0,0.0,False,False,False
DS_0676,Dataset_0676_CA_2024_L1,CA,2024,1,single,Donna Hess,N/A,0,66500.0,66500.0,51900.0,6471.0,1509.0,0.0,2406.68,9.73,0,0.0,False,False,False
DS_0677,Dataset_0677_CA_2025_L3,CA,2025,3,single,Stacy Martin,N/A,1,306141.47,304699.26,267409.26,66879.58,0.0,23869.58,24421.0,21.95,0,854.67,False,False,False
DS_0678,Dataset_0678_TX_2023_L3,TX,2023,3,mfj,Kimberly Coffey,Debra Coffey,0,380444.33,379712.45,341081.45,71222.89,0.0,448.89,0.0,18.76,0,1099.57,False,False,False
DS_0679,Dataset_0679_CA_2020_L1,CA,2020,1,mfj,Timothy Murphy,Julia Murphy,1,42477.07,42477.07,17677.07,0.0,5040.0,0.0,0,0.0,0,0.0,False,False,False
DS_0680,Dataset_0680_FL_2021_L3,FL,2021,3,single,Ryan Brown,N/A,4,140852.94,136252.43,110678.43,20234.84,0.0,11414.84,0.0,14.85,0,0.0,False,False,False
DS_0681,Dataset_0681_FL_2024_L2,FL,2024,2,hoh,Amber Stewart,N/A,2,87629.54,86342.34,60798.34,5539.2,2632.8,0.0,0.0,6.42,0,0.0,False,False,False
DS_0682,Dataset_0682_TX_2022_L2,TX,2022,2,single,John Silva,N/A,1,89271.44,85770.42,62909.42,14459.11,0.0,11339.11,0.0,16.86,0,0.0,False,False,False
DS_0683,Dataset_0683_FL_2020_L1,FL,2020,1,mfj,Robert Smith,Marcus Smith,1,80580.76,80580.76,55780.76,4298.69,5289.31,0.0,0.0,5.33,0,0.0,False,False,False
DS_0684,Dataset_0684_FL_2022_L1,FL,2022,1,single,James Moreno,N/A,0,34800.0,34800.0,21850.0,2416.5,367.5,0.0,0.0,6.94,0,0.0,False,False,False
DS_0685,Dataset_0685_IL_2020_L2,IL,2020,2,single,Kathy Terrell,N/A,2,70341.92,69245.39,53741.39,5806.16,577.84,0.0,3037.83,8.38,0,0.0,False,False,False
DS_0686,Dataset_0686_FL_2022_L2,FL,2022,2,single,Kayla Hernandez,N/A,1,134956.04,133461.14,116279.14,22732.3,0.0,4652.3,0.0,17.03,0,0.0,False,False,False
DS_0687,Dataset_0687_FL_2022_L1,FL,2022,1,single,Anthony Holden,N/A,0,35900.0,35900.0,22950.0,2548.5,323.5,0.0,0.0,7.1,0,0.0,False,False,False
DS_0688,Dataset_0688_NY_2020_L2,NY,2020,2,hoh,Charles Griffin,N/A,3,119343.02,117659.13,94242.13,12623.89,2256.11,0.0,5606.63,10.73,0,0.0,False,False,False
DS_0689,Dataset_0689_FL_2024_L3,FL,2024,3,mfj,Jacob Gonzalez,Michael Gonzalez,1,137640.73,134244.7,95430.7,15892.82,0.0,1764.82,0.0,11.84,0,0.0,False,False,False
DS_0690,Dataset_0690_NY_2023_L2,NY,2023,2,mfj,Ryan Sosa,Amy Sosa,2,144461.52,141906.76,106974.76,15258.98,1909.02,0.0,6589.62,10.75,0,0.0,False,False,False
DS_0691,Dataset_0691_CA_2024_L2,CA,2024,2,single,Alexis Carter,N/A,1,160966.58,158095.32,135367.32,29273.19,0.0,10265.19,10786.83,18.52,0,0.0,False,False,False
DS_0692,Dataset_0692_NY_2020_L1,NY,2020,1,single,Marvin Larson,N/A,0,83400.0,83400.0,71000.0,11410.0,1934.0,0.0,3982.0,13.68,0,0.0,False,False,False
DS_0693,Dataset_0693_NY_2022_L2,NY,2022,2,mfj,Mary Thompson,Carol Thompson,3,89169.1,87056.8,55176.8,4434.81,2477.19,0.0,3572.87,5.09,0,0.0,False,False,False
DS_0694,Dataset_0694_NY_2024_L3,NY,2024,3,mfj,Angela Walsh,Duane Walsh,2,91584.69,89272.89,53527.89,6582.96,5.04,0.0,3694.76,7.37,0,0.0,False,False,False
DS_0695,Dataset_0695_FL_2023_L2,FL,2023,2,mfj,Theresa Carlson,Nathan Carlson,1,83364.29,79863.7,42253.7,9631.63,0.0,6999.63,0.0,12.06,0,0.0,False,False,False
DS_0696,Dataset_0696_NY_2023_L2,NY,2023,2,single,Adrian Lee,N/A,3,101608.55,97613.06,72452.06,13237.92,0.0,8017.92,4808.53,13.56,0,0.0,False,False,False
DS_0697,Dataset_0697_NY_2020_L1,NY,2020,1,single,Gabriel Duffy,N/A,0,78300.0,78300.0,65900.0,10288.0,0.0,892.0,3701.5,13.14,0,0.0,False,False,False
DS_0698,Dataset_0698_FL_2021_L3,FL,2021,3,mfj,Gabriela Bryan,Ryan Bryan,2,316170.92,315346.13,277927.13,56911.43,0.0,8459.43,0.0,18.05,0,517.34,False,False,False
DS_0699,Dataset_0699_NY_2023_L3,NY,2023,3,single,William Medina,N/A,0,236367.61,235652.78,211126.78,48064.3,0.0,8992.3,13195.07,20.4,0,242.08,False,False,False
DS_0700,Dataset_0700_CA_2021_L1,CA,2021,1,mfj,Matthew Hernandez,Charles Hernandez,0,56341.21,56341.21,31241.21,3350.95,3369.05,0.0,565.46,5.95,0,0.0,False,False,False
DS_0701,Dataset_0701_FL_2022_L2,FL,2022,2,mfj,John Brooks,Kyle Brooks,3,156098.03,154609.62,123517.62,15384.7,2791.3,0.0,0.0,9.95,0,0.0,False,False,False
DS_0702,Dataset_0702_TX_2022_L1,TX,2022,1,single,Anna Stewart,N/A,0,54300.0,54300.0,41350.0,4756.5,1759.5,0.0,0.0,8.76,0,0.0,False,False,False
DS_0703,Dataset_0703_TX_2024_L1,TX,2024,1,mfj,Richard Larson,Rodney Larson,1,76400.0,76400.0,47200.0,3200.0,5968.0,0.0,0.0,4.19,0,0.0,False,False,False
DS_0704,Dataset_0704_TX_2025_L1,TX,2025,1,mfj,Jesse Roberson,Kristin Roberson,0,74600.0,74600.0,43100.0,4695.0,4257.0,0.0,0.0,6.29,0,0.0,False,False,False
DS_0705,Dataset_0705_FL_2024_L3,FL,2024,3,mfj,Mary Holmes,Alice Holmes,0,424665.37,423284.13,373454.13,79913.39,0.0,18719.39,0.0,18.88,0,1436.92,False,False,False
DS_0706,Dataset_0706_CA_2020_L1,CA,2020,1,mfj,Willie Simpson,Monica Simpson,0,45000.0,45000.0,20200.0,2029.0,3371.0,0.0,305.33,4.51,0,0.0,False,False,False
DS_0707,Dataset_0707_TX_2024_L1,TX,2024,1,single,Christopher Swanson,N/A,0,29800.0,29800.0,15200.0,1592.0,792.0,0.0,0.0,5.34,0,0.0,False,False,False
DS_0708,Dataset_0708_IL_2020_L2,IL,2020,2,single,Elizabeth Nash,N/A,3,106458.08,104184.21,85347.21,13114.13,0.0,4270.13,4637.37,12.59,0,0.0,False,False,False
DS_0709,Dataset_0709_TX_2020_L3,TX,2020,3,single,Vincent West,N/A,4,135015.77,129262.78,100576.78,21723.91,0.0,15615.91,0.0,16.81,0,0.0,False,False,False
DS_0710,Dataset_0710_FL_2024_L2,FL,2024,2,single,Diana Peters,N/A,1,88445.43,85545.9,62737.9,12654.39,0.0,7050.39,0.0,14.79,0,0.0,False,False,False
DS_0711,Dataset_0711_TX_2023_L2,TX,2023,2,mfj,Samantha Lee,Melanie Lee,3,146648.92,144367.85,110209.85,13423.32,4608.68,0.0,0.0,9.3,0,0.0,False,False,False
DS_0712,Dataset_0712_NY_2020_L3,NY,2020,3,mfj,Dawn Baldwin,Lindsey Baldwin,3,129800.96,123882.65,82328.65,15528.91,0.0,10248.91,5598.3,12.54,0,0.0,False,False,False
DS_0713,Dataset_0713_CA_2023_L2,CA,2023,2,single,Lisa Webster,N/A,3,88364.81,86505.93,67393.93,7851.93,0.0,579.93,4048.48,9.08,0,0.0,False,False,False
DS_0714,Dataset_0714_FL_2024_L2,FL,2024,2,mfj,Rachel Watson,Eric Watson,2,73474.51,71984.83,38567.83,3143.5,2964.5,0.0,0.0,4.37,0,0.0,False,False,False
DS_0715,Dataset_0715_TX_2022_L3,TX,2022,3,single,Bonnie Zimmerman,N/A,3,75770.74,73770.7,55158.7,5751.99,0.0,303.99,0.0,7.8,0,0.0,False,False,False
DS_0716,Dataset_0716_FL_2020_L3,FL,2020,3,mfj,Maria Patton,Evelyn Patton,4,289830.62,288513.23,244037.23,41611.62,0.0,14839.62,0.0,14.42,0,248.89,False,False,False
DS_0717,Dataset_0717_CA_2023_L2,CA,2023,2,single,Thomas Walker,N/A,1,104089.92,102949.24,85870.24,14480.31,0.0,640.31,5658.25,14.07,0,0.0,False,False,False
DS_0718,Dataset_0718_TX_2024_L1,TX,2024,1,single,Colleen Douglas,N/A,1,59165.6,59165.6,44565.6,3115.87,3964.13,0.0,0.0,5.27,0,0.0,False,False,False
DS_0719,Dataset_0719_TX_2023_L1,TX,2023,1,single,Carla Fleming,N/A,0,34769.31,34769.31,20919.31,2290.32,485.68,0.0,0.0,6.59,0,0.0,False,False,False
DS_0720,Dataset_0720_NY_2024_L3,NY,2024,3,single,Aaron Clark,N/A,1,125080.25,120021.8,91101.8,23212.3,0.0,17248.3,6153.06,19.34,0,0.0,False,False,False
DS_0721,Dataset_0721_TX_2023_L1,TX,2023,1,mfj,Alec Phelps,Richard Phelps,0,38900.0,38900.0,11200.0,1120.0,1992.0,0.0,0.0,2.88,0,0.0,False,False,False
DS_0722,Dataset_0722_CA_2021_L1,CA,2021,1,mfj,Vanessa Roman,Shaun Roman,0,32900.0,32900.0,7800.0,780.0,1852.0,0.0,0,2.37,0,0.0,False,False,False
DS_0723,Dataset_0723_NY_2022_L1,NY,2022,1,single,Tracey Rodriguez,N/A,1,55428.39,55428.39,42478.39,2962.25,3625.75,0.0,2443.56,5.34,0,0.0,False,False,False
DS_0724,Dataset_0724_NY_2023_L3,NY,2023,3,mfj,Christine Roberson,Megan Roberson,2,301224.88,300289.87,258624.87,47114.24,0.0,13694.24,15914.14,15.69,0,374.25,False,False,False
DS_0725,Dataset_0725_CA_2022_L3,CA,2022,3,hoh,Vincent Reed,N/A,3,106142.29,103103.38,75100.38,10716.91,0.0,3516.91,3428.11,10.39,0,0.0,False,False,False
DS_0726,Dataset_0726_NY_2025_L2,NY,2025,2,mfj,Steve Anderson,Veronica Anderson,1,73896.83,63544.49,28657.49,3154.46,3517.54,0.0,2783.28,4.96,9156.06,0.0,False,True,False
DS_0727,Dataset_0727_NY_2023_L1,NY,2023,1,single,Monica Howard,N/A,1,72796.32,72796.32,58946.32,6275.69,2436.31,0.0,3398.8,8.62,0,0.0,False,False,False
DS_0728,Dataset_0728_NY_2021_L3,NY,2021,3,mfj,Frank Knight,John Knight,4,311982.69,311151.2,273632.2,50696.89,0.0,11512.89,16565.82,16.29,0,470.19,False,False,False
DS_0729,Dataset_0729_IL_2023_L1,IL,2023,1,single,Scott Conner,N/A,1,70800.0,70800.0,56950.0,5836.5,2659.5,0.0,3244.73,8.24,0,0.0,False,False,False
DS_0730,Dataset_0730_CA_2023_L2,CA,2023,2,mfj,Christine Kramer,Renee Kramer,2,66051.68,63914.87,30165.87,4273.62,0.0,1513.62,0,6.69,0,0.0,False,False,False
DS_0731,Dataset_0731_IL_2021_L3,IL,2021,3,mfj,Nicholas Lane,Mitchell Lane,2,216985.1,213546.65,167741.65,31827.06,0.0,14275.06,10050.81,14.9,0,0.0,False,False,False
DS_0732,Dataset_0732_TX_2020_L2,TX,2020,2,mfj,Ashley Castro,Jermaine Castro,2,165200.97,162587.96,126725.96,20685.74,0.0,3485.74,0.0,12.72,0,0.0,False,False,False
DS_0733,Dataset_0733_CA_2025_L2,CA,2025,2,hoh,Christopher Horn,N/A,2,90288.27,89077.58,62025.58,5124.45,3407.55,0.0,2216.62,5.75,0,0.0,False,False,False
DS_0734,Dataset_0734_NY_2024_L1,NY,2024,1,mfj,Vanessa Gibson,Antonio Gibson,0,35300.0,35300.0,6100.0,610.0,2214.0,0.0,780.5,1.73,0,0.0,False,False,False
DS_0735,Dataset_0735_CA_2024_L2,CA,2024,2,hoh,Heidi Schultz,N/A,2,88691.28,87118.31,60765.31,6106.78,1597.22,0.0,2079.21,7.01,0,0.0,False,False,False
DS_0736,Dataset_0736_CA_2020_L3,CA,2020,3,single,Richard Macdonald,N/A,4,194355.86,193898.82,174672.82,29824.88,0.0,4656.88,13995.75,15.38,0,0.0,False,False,False
DS_0737,Dataset_0737_IL_2023_L3,IL,2023,3,hoh,Tiffany Melton,N/A,4,107302.57,104662.54,76388.54,7786.55,0.0,130.55,4531.11,7.44,0,0.0,False,False,False
DS_0738,Dataset_0738_CA_2020_L3,CA,2020,3,single,Kevin Wagner,N/A,1,221595.08,220928.0,198565.0,45013.8,0.0,8119.8,16630.27,20.37,0,123.35,False,False,False
DS_0739,Dataset_0739_FL_2024_L2,FL,2024,2,single,Jodi Parker,N/A,3,116670.78,115506.5,97610.5,12855.86,3080.14,0.0,0.0,11.13,0,0.0,False,False,False
DS_0740,Dataset_0740_CA_2024_L2,CA,2024,2,single,Kim Taylor,N/A,1,72159.09,69646.93,47934.93,8623.01,0.0,5831.01,2623.79,12.38,0,0.0,False,False,False
DS_0741,Dataset_0741_FL_2021_L3,FL,2021,3,single,David Barton,N/A,1,215491.14,212695.65,180895.65,44371.08,0.0,25411.08,0.0,20.86,0,66.5,False,False,False
DS_0742,Dataset_0742_CA_2022_L2,CA,2022,2,single,Daniel Evans,N/A,1,50067.96,49107.36,33438.36,3728.29,0.0,880.29,228.28,7.59,0,0.0,False,False,False
DS_0743,Dataset_0743_TX_2020_L2,TX,2020,2,mfj,Douglas Pham,Seth Pham,1,151123.0,148554.49,115024.49,20022.4,0.0,3110.4,0.0,13.48,0,0.0,False,False,False
DS_0744,Dataset_0744_IL_2023_L1,IL,2023,1,single,Rodney Winters,N/A,0,55395.0,55395.0,41545.0,4765.4,1858.6,0.0,2612.12,8.6,0,0.0,False,False,False
DS_0745,Dataset_0745_IL_2021_L1,IL,2021,1,single,Derek Graham,N/A,1,41131.44,41131.44,28581.44,230.77,4617.23,0.0,933.53,0.56,0,0.0,False,False,False
DS_0746,Dataset_0746_TX_2023_L2,TX,2023,2,single,Tracy Anderson,N/A,1,132010.07,130592.73,112730.73,21290.05,0.0,3514.05,0.0,16.3,0,0.0,False,False,False
DS_0747,Dataset_0747_CA_2021_L2,CA,2021,2,single,William Frank,N/A,3,77480.1,76137.44,59786.44,2685.32,4166.68,0.0,3084.21,3.53,0,0.0,False,False,False
DS_0748,Dataset_0748_TX_2020_L2,TX,2020,2,single,Chris Mosley,N/A,2,130877.12,127286.66,104722.66,22393.86,0.0,12997.86,0.0,17.59,0,0.0,False,False,False
DS_0749,Dataset_0749_CA_2021_L2,CA,2021,2,single,Cheryl Mccoy,N/A,3,106940.29,103645.49,81768.49,12727.17,0.0,5707.17,5642.46,12.28,0,0.0,False,False,False
DS_0750,Dataset_0750_CA_2023_L2,CA,2023,2,single,Jared Lopez,N/A,1,139293.85,137677.15,119250.15,23253.45,0.0,4869.45,8887.94,16.89,0,0.0,False,False,False
DS_0751,Dataset_0751_FL_2024_L2,FL,2024,2,single,Morgan Hall,N/A,3,56328.38,54664.55,35354.55,3327.65,0.0,863.65,0.0,6.09,0,0.0,False,False,False
DS_0752,Dataset_0752_TX_2024_L1,TX,2024,1,single,Kevin Rodriguez,N/A,0,34000.0,34000.0,19400.0,2096.0,624.0,0.0,0.0,6.16,0,0.0,False,False,False
DS_0753,Dataset_0753_FL_2025_L2,FL,2025,2,single,Brian Roberts,N/A,2,106346.36,94504.21,69475.21,10941.14,0.0,2775.14,0.0,11.58,9270.85,0.0,False,False,True
DS_0754,Dataset_0754_CA_2023_L2,CA,2023,2,single,Bianca Martinez,N/A,2,121587.41,118633.42,96420.42,18448.89,0.0,9172.89,7076.61,15.55,0,0.0,False,False,False
DS_0755,Dataset_0755_CA_2021_L1,CA,2021,1,mfj,Bailey Smith,Kathleen Smith,0,80100.0,80100.0,55000.0,6202.0,6614.0,0.0,1422.16,7.74,0,0.0,False,False,False
DS_0756,Dataset_0756_TX_2023_L1,TX,2023,1,mfj,Daniel Woods,Mark Woods,0,74959.74,74959.74,47259.74,5231.17,3672.83,0.0,0.0,6.98,0,0.0,False,False,False
DS_0757,Dataset_0757_CA_2020_L2,CA,2020,2,single,Laura Williams,N/A,1,90512.31,86846.05,64067.05,15217.28,0.0,12225.28,4160.65,17.52,0,0.0,False,False,False
DS_0758,Dataset_0758_IL_2020_L1,IL,2020,1,mfj,Melissa Harrison,Brenda Harrison,0,73994.36,73994.36,49194.36,5508.32,3335.68,0.0,3402.85,7.44,0,0.0,False,False,False
DS_0759,Dataset_0759_NY_2025_L1,NY,2025,1,mfj,Kevin Cox,Joseph Cox,1,67131.9,67131.9,35631.9,1598.83,6393.17,0.0,2477.0,2.38,0,0.0,False,False,False
DS_0760,Dataset_0760_FL_2025_L1,FL,2025,1,single,Elizabeth Hunter,N/A,1,70683.15,70683.15,54933.15,4799.29,3672.71,0.0,0.0,6.79,0,0.0,False,False,False
DS_0761,Dataset_0761_TX_2023_L2,TX,2023,2,single,Alexis Ayala,N/A,2,123066.02,120942.42,101080.42,17906.5,0.0,3314.5,0.0,14.81,0,0.0,False,False,False
DS_0762,Dataset_0762_CA_2024_L3,CA,2024,3,mfj,Michelle Cruz,Julian Cruz,4,210410.47,208590.01,168128.01,22735.08,1488.92,0.0,11459.49,10.9,0,0.0,False,False,False
DS_0763,Dataset_0763_FL_2024_L1,FL,2024,1,single,Zachary Johnson,N/A,0,78633.85,78633.85,64033.85,9140.45,219.55,0.0,0.0,11.62,0,0.0,False,False,False
DS_0764,Dataset_0764_IL_2023_L3,IL,2023,3,single,Candice Norris,N/A,0,129915.39,126031.32,101185.32,25452.62,0.0,16620.62,6108.61,20.2,0,0.0,False,False,False
DS_0765,Dataset_0765_IL_2020_L1,IL,2020,1,single,Denise Mcmillan,N/A,0,65343.11,65343.11,52943.11,7437.48,350.52,0.0,3104.55,11.38,0,0.0,False,False,False
DS_0766,Dataset_0766_CA_2024_L3,CA,2024,3,single,Stacy Bowman,N/A,2,244811.17,244056.1,218179.1,47558.4,0.0,6594.4,18740.92,19.49,0,344.46,False,False,False
DS_0767,Dataset_0767_IL_2024_L2,IL,2024,2,mfj,Mike Conway,Zachary Conway,2,106403.79,103828.54,67338.54,8767.12,0.0,427.12,4619.76,8.44,0,0.0,False,False,False
DS_0768,Dataset_0768_NY_2024_L3,NY,2024,3,single,Kyle White,N/A,2,320734.33,319146.64,280833.64,72819.26,0.0,29017.26,18914.39,22.82,0,977.36,False,False,False
DS_0769,Dataset_0769_IL_2022_L1,IL,2022,1,single,Casey Frazier,N/A,0,41300.0,41300.0,28350.0,3196.5,1759.5,0.0,1914.41,7.74,0,0.0,False,False,False
DS_0770,Dataset_0770_TX_2024_L2,TX,2024,2,single,Elizabeth Joseph,N/A,1,141773.29,138328.51,113976.51,25286.43,0.0,10806.43,0.0,18.28,0,0.0,False,False,False
DS_0771,Dataset_0771_FL_2020_L1,FL,2020,1,single,Cindy Richardson,N/A,0,79309.37,79309.37,66909.37,10510.06,0.0,1042.06,0.0,13.25,0,0.0,False,False,False
DS_0772,Dataset_0772_CA_2025_L1,CA,2025,1,single,Katie Thomas,N/A,0,58400.0,58400.0,42650.0,4879.5,2128.5,0.0,1785.98,8.36,0,0.0,False,False,False
DS_0773,Dataset_0773_IL_2025_L1,IL,2025,1,single,John Marks,N/A,0,26170.48,26170.48,10420.48,1042.05,1029.95,0.0,1165.5,3.98,0,0.0,False,False,False
DS_0774,Dataset_0774_IL_2021_L1,IL,2021,1,mfj,Stephen Wilson,Joseph Wilson,0,61200.0,61200.0,36100.0,3934.0,3410.0,0.0,2769.53,6.43,0,0.0,False,False,False
DS_0775,Dataset_0775_CA_2021_L1,CA,2021,1,mfj,Richard Smith,Karl Smith,0,75591.27,75591.27,50491.27,5660.95,3399.05,0.0,1241.81,7.49,0,0.0,False,False,False
DS_0776,Dataset_0776_IL_2021_L1,IL,2021,1,single,Deborah Gentry,N/A,0,76000.0,76000.0,63450.0,9707.5,0.0,587.5,3632.06,12.77,0,0.0,False,False,False
DS_0777,Dataset_0777_IL_2020_L1,IL,2020,1,single,Kevin Compton,N/A,0,77700.0,77700.0,65300.0,10156.0,0.0,832.0,3716.21,13.07,0,0.0,False,False,False
DS_0778,Dataset_0778_TX_2020_L1,TX,2020,1,mfj,Nicholas Scott,Sandra Scott,1,84527.8,84527.8,59727.8,4772.34,8715.66,0.0,0.0,5.65,0,0.0,False,False,False
DS_0779,Dataset_0779_CA_2022_L1,CA,2022,1,mfj,Jose Ramos,Kimberly Ramos,1,28980.98,28980.98,3080.98,0.0,2312.0,0.0,0,0.0,0,0.0,False,False,False
DS_0780,Dataset_0780_NY_2024_L1,NY,2024,1,mfj,Jessica Johnson,Jose Johnson,0,66100.0,66100.0,36900.0,3964.0,3968.0,0.0,2420.25,6.0,0,0.0,False,False,False
DS_0781,Dataset_0781_CA_2020_L1,CA,2020,1,single,Chad Johnson,N/A,0,28000.0,28000.0,15600.0,1674.5,565.5,0.0,0,5.98,0,0.0,False,False,False
DS_0782,Dataset_0782_NY_2020_L2,NY,2020,2,hoh,Victoria Roach,N/A,3,108075.57,105604.95,79960.95,10880.65,0.0,2252.65,4943.65,10.3,0,0.0,False,False,False
DS_0783,Dataset_0783_FL_2023_L3,FL,2023,3,hoh,Albert Aguirre,N/A,2,198717.18,194755.89,158220.89,33689.59,0.0,15561.59,0.0,17.3,0,0.0,False,False,False
DS_0784,Dataset_0784_TX_2025_L2,TX,2025,2,hoh,Robert Blackburn,N/A,3,78213.53,76658.79,48632.79,3109.49,3442.51,0.0,0.0,4.06,0,0.0,False,False,False
DS_0785,Dataset_0785_TX_2020_L2,TX,2020,2,mfj,Samantha Hernandez,Stephanie Hernandez,1,130772.07,128507.52,97296.52,15514.32,0.0,5354.32,0.0,12.07,0,0.0,False,False,False
DS_0786,Dataset_0786_IL_2020_L1,IL,2020,1,single,Heather Moore,N/A,0,44900.0,44900.0,32500.0,3702.5,1685.5,0.0,2092.61,8.25,0,0.0,False,False,False
DS_0787,Dataset_0787_CA_2024_L3,CA,2024,3,single,Christopher Lane,N/A,1,236364.87,231499.04,193674.04,49145.84,0.0,30713.84,17613.38,21.23,0,201.99,False,False,False
